order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method
O007778,C02369,P0057,2025-07-30,4,363.62,0.2,13.21,South,Online,Bank Transfer
O007779,C00284,P0041,2025-11-14,1,93.16,0.15,24.65,North,Online,Debit Card
O007780,C01162,P0032,2024-03-30,1,175.67,0.0,20.75,North,Retail Store,Debit Card
O007781,C00388,P0003,2024-08-07,6,377.97,0.05,20.88,North,Retail Store,PayPal
O007782,C00146,P0076,2024-07-07,6,145.15,0.0,5.81,North,Retail Store,PayPal
O007783,C00099,P0076,2025-06-11,1,145.15,0.15,23.74,North,Partner,Credit Card
O007784,C00249,P0031,2024-10-12,1,350.4,0.05,22.33,Central,Online,Debit Card
O007785,C01354,P0040,2024-12-19,1,255.42,0.2,23.3,West,Retail Store,Debit Card
O007786,C01467,P0088,2025-09-05,2,89.32,0.15,24.98,Central,Online,PayPal
O007787,C00397,P0077,2025-05-20,1,70.81,0.1,11.87,Central,Retail Store,PayPal
O007788,C01800,P0034,2025-07-13,4,186.26,0.0,24.34,North,Online,Bank Transfer
O007789,C01041,P0022,2024-12-08,1,910.71,0.05,4.61,East,Online,Bank Transfer
O007790,C01989,P0038,2024-05-22,1,323.52,0.2,23.08,East,Retail Store,PayPal
O007791,C01669,P0056,2024-03-27,4,239.61,0.0,4.08,North,Online,Credit Card
O007792,C00155,P0013,2024-06-09,3,310.93,0.0,21.26,Central,Retail Store,Credit Card
O007793,C00431,P0013,2025-12-08,1,310.93,0.05,3.02,North,Online,Credit Card
O007794,C01638,P0079,2025-10-26,4,95.49,0.0,4.58,North,Online,Debit Card
O007795,C02298,P0035,2025-04-25,1,137.3,0.0,6.89,North,Online,Bank Transfer
O007796,C01278,P0009,2024-02-05,4,285.48,0.0,6.6,Central,Online,Debit Card
O007797,C01464,P0039,2024-01-05,2,393.4,0.2,8.92,West,Online,Bank Transfer
O007798,C02348,P0051,2024-05-06,3,320.03,0.05,20.3,South,Online,PayPal
O007799,C01876,P0018,2025-05-18,2,159.0,0.0,3.33,East,Online,Bank Transfer
O007800,C00195,P0040,2024-09-30,1,255.42,0.0,23.45,South,Online,PayPal
O007801,C01450,P0061,2024-03-16,2,549.96,0.0,7.0,West,Retail Store,Bank Transfer
O007802,C00607,P0081,2024-03-16,1,51.36,0.0,12.93,South,Online,Credit Card
O007803,C02287,P0010,2024-08-24,5,366.28,0.15,15.94,Central,Online,PayPal
O007804,C02429,P0002,2025-05-21,1,1224.79,0.1,6.39,South,Retail Store,PayPal
O007805,C00470,P0029,2024-09-28,1,306.49,0.05,17.47,Central,Online,PayPal
O007806,C02331,P0018,2024-05-11,3,159.0,0.0,11.98,South,Retail Store,Credit Card
O007807,C01192,P0007,2024-01-29,1,787.65,0.1,21.0,East,Partner,PayPal
O007808,C01080,P0016,2024-09-29,1,377.26,0.0,12.15,Central,Retail Store,PayPal
O007809,C01673,P0051,2024-08-11,2,320.03,0.0,21.42,Central,Retail Store,Credit Card
O007810,C00572,P0006,2025-01-29,1,877.9,0.0,10.53,West,Partner,Bank Transfer
O007811,C02369,P0079,2025-12-30,2,95.49,0.0,22.63,South,Online,PayPal
O007812,C01887,P0046,2025-03-04,1,527.57,0.15,11.43,North,Online,Bank Transfer
O007813,C01808,P0033,2025-08-11,3,454.27,0.0,11.34,North,Online,Credit Card
O007814,C02393,P0036,2024-01-13,1,250.91,0.0,4.99,East,Retail Store,Debit Card
O007815,C01048,P0046,2024-07-23,3,527.57,0.2,18.05,North,Retail Store,PayPal
O007816,C00546,P0016,2024-11-09,1,377.26,0.0,9.6,South,Online,Debit Card
O007817,C00176,P0007,2024-12-08,3,787.65,0.0,12.01,North,Retail Store,Debit Card
O007818,C00310,P0038,2025-02-13,2,323.52,0.0,14.58,South,Online,Credit Card
O007819,C00930,P0062,2025-02-26,1,692.95,0.1,3.32,South,Online,Credit Card
O007820,C01880,P0069,2024-08-09,3,30.77,0.0,13.7,East,Online,Credit Card
O007821,C00147,P0076,2024-12-05,1,145.15,0.0,22.81,West,Partner,PayPal
O007822,C01526,P0015,2024-08-02,4,959.82,0.0,6.44,South,Online,PayPal
O007823,C00612,P0006,2025-11-12,2,877.9,0.0,23.72,West,Online,Credit Card
O007824,C00409,P0019,2025-12-15,3,530.25,0.0,15.43,Central,Online,PayPal
O007825,C01509,P0074,2024-06-26,4,18.14,0.0,5.0,West,Retail Store,Bank Transfer
O007826,C01604,P0044,2024-11-26,4,236.62,0.0,5.16,South,Online,Credit Card
O007827,C00354,P0014,2025-10-23,2,1303.2,0.0,17.59,North,Online,Credit Card
O007828,C00620,P0046,2024-07-24,2,527.57,0.05,8.52,West,Online,PayPal
O007829,C00497,P0061,2025-08-16,1,549.96,0.0,4.15,East,Retail Store,PayPal
O007830,C02235,P0016,2024-03-05,1,377.26,0.2,14.94,West,Online,Bank Transfer
O007831,C00729,P0049,2024-04-28,1,63.33,0.0,5.25,South,Online,Debit Card
O007832,C00856,P0070,2024-09-20,1,123.58,0.2,16.61,North,Online,PayPal
O007833,C02453,P0051,2025-04-17,1,320.03,0.0,5.14,East,Retail Store,Debit Card
O007834,C00306,P0024,2024-11-13,1,774.35,0.15,18.19,Central,Retail Store,Bank Transfer
O007835,C00525,P0078,2024-04-23,5,210.4,0.15,4.26,Central,Retail Store,Debit Card
O007836,C00930,P0076,2024-10-09,5,145.15,0.0,2.55,South,Online,Bank Transfer
O007837,C01194,P0054,2024-04-25,2,289.95,0.0,15.91,West,Online,PayPal
O007838,C01153,P0033,2025-04-07,1,454.27,0.1,3.13,West,Online,Credit Card
O007839,C01214,P0067,2024-04-21,4,435.6,0.2,7.8,West,Retail Store,PayPal
O007840,C01002,P0055,2025-09-28,1,163.36,0.2,13.78,East,Online,Credit Card
O007841,C00014,P0058,2025-11-10,1,524.63,0.0,24.07,South,Online,PayPal
O007842,C01069,P0066,2024-09-01,2,718.11,0.1,4.48,South,Retail Store,Bank Transfer
O007843,C00814,P0088,2024-12-14,3,89.32,0.05,2.6,Central,Retail Store,PayPal
O007844,C00843,P0006,2025-12-20,3,877.9,0.0,15.23,North,Online,Debit Card
O007845,C02167,P0041,2025-01-30,5,93.16,0.0,12.44,West,Online,Bank Transfer
O007846,C00401,P0028,2025-09-08,3,406.01,0.15,8.06,North,Online,Bank Transfer
O007847,C02232,P0074,2025-04-14,1,18.14,0.05,6.59,North,Online,Credit Card
O007848,C01177,P0026,2025-12-28,1,141.49,0.2,22.65,West,Retail Store,Debit Card
O007849,C00932,P0073,2024-09-22,1,162.4,0.05,22.99,Central,Partner,Debit Card
O007850,C02182,P0066,2024-05-03,3,718.11,0.05,2.81,South,Online,Bank Transfer
O007851,C00221,P0023,2025-07-22,2,485.17,0.0,23.07,West,Online,Bank Transfer
O007852,C01576,P0036,2025-07-09,1,250.91,0.0,16.4,North,Online,Debit Card
O007853,C02413,P0020,2024-10-01,4,797.9,0.0,22.53,East,Partner,Debit Card
O007854,C00182,P0052,2025-07-13,2,120.9,0.0,15.79,North,Retail Store,Debit Card
O007855,C00914,P0086,2025-09-28,1,172.17,0.05,6.92,East,Retail Store,Bank Transfer
O007856,C00605,P0030,2025-09-27,1,490.45,0.0,23.25,North,Online,Bank Transfer
O007857,C02058,P0088,2025-11-04,2,89.32,0.0,11.94,East,Retail Store,PayPal
O007858,C00061,P0025,2025-11-10,1,27.18,0.15,13.85,South,Retail Store,Bank Transfer
O007859,C01580,P0047,2025-08-19,1,601.35,0.1,23.34,East,Retail Store,PayPal
O007860,C00467,P0081,2024-06-29,2,51.36,0.05,14.19,South,Online,PayPal
O007861,C00533,P0059,2025-05-22,1,534.37,0.15,23.91,Central,Retail Store,Credit Card
O007862,C00499,P0080,2025-08-24,1,6.16,0.2,9.19,Central,Retail Store,Bank Transfer
O007863,C01825,P0061,2024-06-13,2,549.96,0.0,21.91,West,Online,PayPal
O007864,C00178,P0015,2024-09-18,2,959.82,0.15,24.28,South,Online,Debit Card
O007865,C00361,P0088,2025-08-28,3,89.32,0.0,10.44,South,Online,Debit Card
O007866,C02237,P0018,2025-11-30,2,159.0,0.0,23.94,Central,Retail Store,Debit Card
O007867,C00481,P0082,2025-06-03,3,167.02,0.0,24.47,West,Online,Credit Card
O007868,C02223,P0078,2025-08-01,1,210.4,0.0,22.81,North,Online,Bank Transfer
O007869,C01263,P0057,2025-01-18,5,363.62,0.2,11.31,South,Retail Store,Debit Card
O007870,C00509,P0065,2024-08-10,3,179.07,0.05,3.45,Central,Online,Bank Transfer
O007871,C00672,P0025,2025-04-09,3,27.18,0.15,3.01,Central,Retail Store,PayPal
O007872,C02088,P0024,2024-04-23,3,774.35,0.0,24.52,West,Online,Debit Card
O007873,C01508,P0066,2024-05-02,3,718.11,0.2,24.7,East,Partner,Bank Transfer
O007874,C01356,P0011,2025-09-29,3,620.88,0.15,18.3,Central,Partner,Debit Card
O007875,C01534,P0020,2024-09-27,1,797.9,0.0,6.41,South,Online,Bank Transfer
O007876,C01488,P0077,2024-03-05,3,70.81,0.1,19.95,West,Partner,PayPal
O007877,C01467,P0021,2024-06-22,2,747.29,0.1,6.6,Central,Online,Credit Card
O007878,C02398,P0071,2024-10-17,1,111.79,0.2,21.45,North,Online,PayPal
O007879,C00558,P0021,2024-02-08,1,747.29,0.15,23.5,North,Partner,Bank Transfer
O007880,C02367,P0015,2024-07-09,2,959.82,0.15,12.58,North,Retail Store,Bank Transfer
O007881,C01018,P0084,2025-01-09,2,185.31,0.15,21.49,East,Online,Credit Card
O007882,C01755,P0028,2024-05-29,1,406.01,0.0,4.42,Central,Retail Store,Bank Transfer
O007883,C01450,P0046,2025-05-03,3,527.57,0.0,17.11,West,Online,PayPal
O007884,C00490,P0051,2025-02-27,1,320.03,0.0,8.57,Central,Retail Store,Bank Transfer
O007885,C02284,P0049,2024-07-29,2,63.33,0.2,16.97,North,Online,Debit Card
O007886,C00871,P0053,2025-02-06,1,316.62,0.2,5.37,South,Online,Credit Card
O007887,C02095,P0059,2024-04-29,2,534.37,0.0,22.93,South,Partner,PayPal
O007888,C00082,P0043,2024-08-19,5,255.64,0.0,9.97,West,Online,Bank Transfer
O007889,C01335,P0024,2024-07-09,2,774.35,0.15,12.54,Central,Online,Credit Card
O007890,C01893,P0035,2025-03-03,1,137.3,0.0,2.5,Central,Partner,Credit Card
O007891,C01531,P0072,2025-07-24,1,12.41,0.1,10.89,South,Online,Debit Card
O007892,C01953,P0012,2025-08-26,2,436.24,0.15,8.31,West,Retail Store,Bank Transfer
O007893,C00062,P0003,2025-09-10,2,377.97,0.05,3.63,South,Online,PayPal
O007894,C01937,P0085,2024-03-14,2,128.94,0.15,24.28,South,Online,PayPal
O007895,C00436,P0013,2024-11-28,3,310.93,0.0,21.28,West,Retail Store,Debit Card
O007896,C01066,P0081,2024-01-31,3,51.36,0.05,3.71,West,Online,Debit Card
O007897,C01483,P0071,2024-03-06,1,111.79,0.0,15.88,East,Partner,Debit Card
O007898,C00781,P0015,2024-03-17,3,959.82,0.15,10.43,West,Retail Store,Credit Card
O007899,C00522,P0019,2024-07-29,1,530.25,0.2,3.16,South,Retail Store,Bank Transfer
O007900,C01968,P0010,2024-08-10,2,366.28,0.2,2.77,South,Online,Bank Transfer
O007901,C02297,P0008,2025-01-28,3,967.68,0.05,18.63,South,Online,PayPal
O007902,C00246,P0054,2024-10-23,1,289.95,0.0,6.5,Central,Online,Debit Card
O007903,C01129,P0003,2025-12-15,3,377.97,0.15,3.42,South,Online,PayPal
O007904,C00084,P0035,2024-07-25,4,137.3,0.1,9.73,North,Partner,Debit Card
O007905,C00415,P0059,2024-07-13,3,534.37,0.2,10.4,West,Online,Credit Card
O007906,C01468,P0021,2024-06-07,1,747.29,0.15,23.46,East,Online,Debit Card
O007907,C00324,P0038,2025-07-19,3,323.52,0.0,22.14,South,Online,Debit Card
O007908,C01576,P0048,2025-07-06,2,134.14,0.0,13.11,North,Partner,Debit Card
O007909,C02199,P0027,2025-10-27,5,319.74,0.05,11.68,East,Retail Store,PayPal
O007910,C01677,P0079,2024-10-01,1,95.49,0.05,12.38,North,Online,PayPal
O007911,C02487,P0028,2024-03-23,2,406.01,0.05,9.93,East,Online,Bank Transfer
O007912,C00425,P0024,2025-10-09,1,774.35,0.15,20.92,North,Online,PayPal
O007913,C02490,P0033,2025-09-23,1,454.27,0.05,9.9,South,Retail Store,PayPal
O007914,C02058,P0034,2024-09-13,2,186.26,0.15,20.7,East,Online,Debit Card
O007915,C00958,P0008,2025-05-06,3,967.68,0.05,17.25,North,Online,PayPal
O007916,C01352,P0088,2024-02-02,2,89.32,0.15,2.79,East,Partner,Bank Transfer
O007917,C00308,P0010,2025-06-03,1,366.28,0.05,3.21,South,Retail Store,Credit Card
O007918,C00298,P0070,2025-12-29,2,123.58,0.0,13.14,South,Retail Store,Debit Card
O007919,C00226,P0015,2024-04-23,1,959.82,0.05,8.74,South,Online,PayPal
O007920,C01037,P0033,2024-11-19,4,454.27,0.0,10.36,South,Retail Store,Debit Card
O007921,C01925,P0018,2024-04-01,5,159.0,0.15,4.21,West,Online,PayPal
O007922,C00355,P0001,2025-08-04,1,171.14,0.15,11.55,North,Retail Store,Debit Card
O007923,C02152,P0082,2024-05-15,1,167.02,0.0,20.62,North,Online,PayPal
O007924,C00708,P0088,2024-01-12,4,89.32,0.0,16.95,Central,Online,Bank Transfer
O007925,C01223,P0014,2024-11-11,1,1303.2,0.05,13.91,East,Online,Debit Card
O007926,C01336,P0055,2025-08-16,5,163.36,0.15,15.18,West,Online,PayPal
O007927,C01455,P0037,2025-07-03,2,147.84,0.15,7.02,North,Online,Bank Transfer
O007928,C01899,P0054,2025-12-29,4,289.95,0.1,7.83,South,Retail Store,Credit Card
O007929,C01932,P0058,2024-09-09,1,524.63,0.0,18.03,East,Retail Store,PayPal
O007930,C00792,P0059,2025-11-06,1,534.37,0.1,23.64,East,Online,PayPal
O007931,C01285,P0015,2025-12-12,6,959.82,0.15,15.43,South,Online,PayPal
O007932,C00162,P0086,2024-01-21,2,172.17,0.2,5.52,West,Online,Bank Transfer
O007933,C02407,P0059,2025-09-29,3,534.37,0.1,4.84,South,Online,Credit Card
O007934,C02068,P0019,2024-04-08,3,530.25,0.15,11.0,South,Retail Store,Bank Transfer
O007935,C00132,P0042,2025-11-13,5,68.63,0.1,14.55,South,Partner,PayPal
O007936,C01898,P0006,2024-09-14,1,877.9,0.0,11.64,North,Retail Store,Bank Transfer
O007937,C01665,P0062,2024-09-12,1,692.95,0.0,11.1,Central,Partner,Bank Transfer
O007938,C01991,P0001,2024-06-29,2,171.14,0.05,21.38,West,Online,Bank Transfer
O007939,C00858,P0071,2024-01-30,1,111.79,0.0,11.57,East,Partner,Credit Card
O007940,C01786,P0024,2025-09-09,1,774.35,0.05,13.25,Central,Online,Debit Card
O007941,C01086,P0022,2025-06-20,2,910.71,0.0,6.33,East,Retail Store,PayPal
O007942,C02221,P0042,2025-12-03,1,68.63,0.05,24.94,West,Retail Store,Bank Transfer
O007943,C02159,P0074,2024-12-05,5,18.14,0.1,24.64,East,Retail Store,Debit Card
O007944,C00289,P0080,2024-03-19,2,6.16,0.2,19.01,South,Retail Store,Debit Card
O007945,C01139,P0039,2024-05-09,1,393.4,0.1,9.24,East,Online,Debit Card
O007946,C02180,P0045,2025-03-02,1,149.31,0.0,9.52,East,Retail Store,PayPal
O007947,C00690,P0034,2024-01-26,4,186.26,0.0,24.93,North,Retail Store,PayPal
O007948,C00396,P0052,2024-08-08,1,120.9,0.15,19.78,Central,Retail Store,Bank Transfer
O007949,C01179,P0013,2025-05-13,1,310.93,0.0,15.69,West,Online,Bank Transfer
O007950,C01054,P0057,2024-09-29,3,363.62,0.0,12.08,West,Online,Credit Card
O007951,C01617,P0003,2025-01-18,4,377.97,0.2,11.92,Central,Online,PayPal
O007952,C00027,P0017,2025-07-26,2,1003.97,0.0,13.77,North,Retail Store,Credit Card
O007953,C02077,P0065,2024-01-12,2,179.07,0.0,13.24,South,Online,Credit Card
O007954,C00963,P0003,2025-07-28,5,377.97,0.05,5.91,South,Partner,Debit Card
O007955,C02452,P0055,2025-02-04,5,163.36,0.0,22.52,Central,Online,PayPal
O007956,C02139,P0056,2024-03-04,1,239.61,0.0,14.41,North,Retail Store,Credit Card
O007957,C02276,P0042,2024-10-04,2,68.63,0.15,10.38,West,Online,Bank Transfer
O007958,C01789,P0064,2025-08-21,1,131.5,0.0,18.69,North,Online,Credit Card
O007959,C01312,P0019,2025-02-19,1,530.25,0.0,3.85,Central,Online,Bank Transfer
O007960,C02397,P0056,2025-06-01,1,239.61,0.15,5.66,North,Retail Store,Bank Transfer
O007961,C00111,P0009,2025-03-23,1,285.48,0.15,12.91,South,Partner,PayPal
O007962,C01010,P0029,2024-05-17,2,306.49,0.1,7.2,East,Online,Bank Transfer
O007963,C02271,P0012,2024-08-21,1,436.24,0.0,22.39,North,Online,Debit Card
O007964,C00589,P0048,2025-10-19,4,134.14,0.1,8.03,North,Online,PayPal
O007965,C02468,P0087,2024-09-02,1,50.59,0.1,23.55,North,Retail Store,Credit Card
O007966,C02047,P0049,2024-06-18,4,63.33,0.0,11.0,North,Online,Bank Transfer
O007967,C00114,P0009,2024-02-05,2,285.48,0.15,15.39,Central,Partner,Credit Card
O007968,C02079,P0009,2025-01-19,1,285.48,0.1,15.41,Central,Online,Debit Card
O007969,C02220,P0056,2024-11-28,1,239.61,0.05,9.23,North,Partner,Credit Card
O007970,C00071,P0086,2024-03-19,2,172.17,0.1,22.18,West,Online,PayPal
O007971,C00931,P0060,2024-11-04,3,227.84,0.0,6.48,North,Online,Credit Card
O007972,C00269,P0037,2024-06-19,3,147.84,0.15,22.19,South,Retail Store,Bank Transfer
O007973,C02153,P0078,2025-11-23,1,210.4,0.0,4.0,West,Online,Debit Card
O007974,C00331,P0084,2025-10-02,2,185.31,0.2,7.15,South,Retail Store,Bank Transfer
O007975,C00185,P0088,2025-01-30,1,89.32,0.0,16.05,South,Retail Store,Bank Transfer
O007976,C01470,P0060,2024-08-20,2,227.84,0.05,16.98,West,Online,PayPal
O007977,C00089,P0071,2025-08-27,4,111.79,0.0,5.34,Central,Online,Bank Transfer
O007978,C01383,P0078,2024-10-06,3,210.4,0.0,15.65,Central,Online,PayPal
O007979,C00327,P0025,2024-08-30,5,27.18,0.1,18.97,East,Online,PayPal
O007980,C01479,P0020,2024-05-18,3,797.9,0.0,20.71,West,Online,PayPal
O007981,C00693,P0066,2024-12-15,6,718.11,0.0,19.43,East,Online,Debit Card
O007982,C00831,P0019,2024-12-25,4,530.25,0.1,7.79,South,Retail Store,Credit Card
O007983,C00778,P0084,2024-08-06,1,185.31,0.05,4.93,West,Online,Debit Card
O007984,C00508,P0086,2025-11-02,2,172.17,0.05,18.17,Central,Online,Debit Card
O007985,C01723,P0061,2025-12-05,2,549.96,0.1,23.77,South,Online,Credit Card
O007986,C01518,P0081,2024-06-29,3,51.36,0.0,4.22,Central,Online,Credit Card
O007987,C02116,P0075,2024-01-31,5,44.45,0.1,13.92,North,Online,Credit Card
O007988,C02396,P0073,2024-08-06,4,162.4,0.0,6.74,South,Online,Credit Card
O007989,C02477,P0011,2025-10-07,2,620.88,0.1,20.99,North,Partner,Bank Transfer
O007990,C00087,P0021,2024-01-19,4,747.29,0.2,15.14,West,Partner,Debit Card
O007991,C01668,P0085,2025-11-10,3,128.94,0.15,8.48,Central,Online,Credit Card
O007992,C00836,P0041,2025-10-21,3,93.16,0.1,22.37,East,Online,Debit Card
O007993,C01513,P0065,2025-07-28,1,179.07,0.1,13.43,Central,Online,Bank Transfer
O007994,C02429,P0056,2025-05-27,1,239.61,0.05,6.51,South,Online,Credit Card
O007995,C01163,P0054,2024-09-24,1,289.95,0.0,8.62,South,Retail Store,Bank Transfer
O007996,C01120,P0004,2025-12-08,3,778.99,0.2,3.16,North,Online,Bank Transfer
O007997,C00595,P0074,2024-02-11,3,18.14,0.0,20.41,Central,Online,Debit Card
O007998,C00627,P0082,2024-09-26,2,167.02,0.1,12.93,East,Online,PayPal
O007999,C02216,P0074,2025-07-17,3,18.14,0.2,6.78,South,Online,Bank Transfer
O008000,C02486,P0014,2024-12-09,4,1303.2,0.05,11.87,Central,Online,Bank Transfer
O008001,C02150,P0014,2024-10-06,1,1303.2,0.0,22.47,Central,Retail Store,PayPal
O008002,C01136,P0042,2024-09-04,2,68.63,0.1,17.17,North,Retail Store,Debit Card
O008003,C00706,P0054,2024-07-13,1,289.95,0.0,13.9,Central,Retail Store,Credit Card
O008004,C00289,P0010,2025-04-30,1,366.28,0.2,11.68,South,Partner,Bank Transfer
O008005,C00356,P0038,2024-11-09,2,323.52,0.05,23.52,West,Online,PayPal
O008006,C00241,P0068,2025-12-11,2,236.64,0.15,3.61,Central,Online,Credit Card
O008007,C00178,P0050,2024-04-29,1,668.03,0.2,6.25,South,Online,Debit Card
O008008,C00877,P0082,2024-12-13,4,167.02,0.1,23.24,West,Online,Bank Transfer
O008009,C02135,P0043,2024-12-26,1,255.64,0.2,3.02,West,Online,PayPal
O008010,C01233,P0037,2024-08-07,2,147.84,0.2,14.51,South,Retail Store,PayPal
O008011,C01618,P0009,2025-06-29,1,285.48,0.0,12.43,West,Online,PayPal
O008012,C02144,P0017,2025-03-18,2,1003.97,0.2,16.79,South,Online,Credit Card
O008013,C02078,P0075,2025-11-05,2,44.45,0.0,7.47,East,Retail Store,Credit Card
O008014,C01455,P0079,2025-12-17,4,95.49,0.0,12.03,North,Online,PayPal
O008015,C01028,P0028,2024-07-18,1,406.01,0.0,3.71,Central,Online,Bank Transfer
O008016,C01385,P0044,2024-01-31,1,236.62,0.15,6.88,West,Retail Store,Debit Card
O008017,C01192,P0030,2024-04-01,6,490.45,0.05,18.24,East,Retail Store,Bank Transfer
O008018,C01731,P0029,2024-04-08,2,306.49,0.1,2.96,South,Online,PayPal
O008019,C00596,P0051,2024-05-07,3,320.03,0.0,24.26,East,Online,PayPal
O008020,C00624,P0049,2024-07-31,4,63.33,0.0,12.51,East,Partner,Credit Card
O008021,C02131,P0081,2024-12-10,2,51.36,0.1,11.92,North,Retail Store,PayPal
O008022,C00132,P0048,2024-10-24,1,134.14,0.15,14.17,South,Retail Store,Credit Card
O008023,C01608,P0066,2024-06-26,2,718.11,0.05,3.54,Central,Online,PayPal
O008024,C02087,P0070,2024-04-04,1,123.58,0.05,18.77,North,Retail Store,Bank Transfer
O008025,C00443,P0071,2024-03-17,3,111.79,0.15,4.29,South,Partner,Bank Transfer
O008026,C01458,P0014,2024-07-17,3,1303.2,0.1,19.15,West,Online,Debit Card
O008027,C02296,P0018,2025-04-23,1,159.0,0.0,12.22,North,Online,PayPal
O008028,C01521,P0058,2024-04-16,2,524.63,0.15,16.83,North,Retail Store,Bank Transfer
O008029,C00807,P0041,2024-10-13,2,93.16,0.0,9.99,Central,Retail Store,PayPal
O008030,C00455,P0040,2025-12-09,5,255.42,0.05,23.65,North,Online,PayPal
O008031,C01865,P0077,2024-07-25,1,70.81,0.15,12.45,Central,Retail Store,Credit Card
O008032,C00525,P0032,2024-07-13,2,175.67,0.1,18.79,Central,Online,Debit Card
O008033,C01359,P0046,2024-10-03,5,527.57,0.2,12.38,South,Online,Debit Card
O008034,C02413,P0088,2025-08-28,2,89.32,0.15,8.6,East,Retail Store,Credit Card
O008035,C00422,P0033,2025-12-18,1,454.27,0.1,4.39,West,Online,Bank Transfer
O008036,C01618,P0035,2024-07-18,1,137.3,0.0,11.47,West,Online,Credit Card
O008037,C00523,P0065,2025-04-13,2,179.07,0.2,18.69,Central,Online,PayPal
O008038,C02053,P0037,2024-02-08,3,147.84,0.0,24.47,North,Online,Credit Card
O008039,C02445,P0074,2025-05-12,2,18.14,0.1,11.67,East,Online,Bank Transfer
O008040,C00019,P0009,2025-11-26,2,285.48,0.15,17.96,East,Online,Bank Transfer
O008041,C02345,P0027,2025-08-18,2,319.74,0.0,11.24,Central,Online,Debit Card
O008042,C00132,P0064,2025-08-18,2,131.5,0.0,19.06,South,Retail Store,Bank Transfer
O008043,C02186,P0077,2025-10-06,1,70.81,0.0,23.8,Central,Online,Debit Card
O008044,C00997,P0067,2024-03-13,4,435.6,0.0,11.59,Central,Partner,Debit Card
O008045,C00534,P0036,2024-01-06,2,250.91,0.0,20.28,East,Online,PayPal
O008046,C00614,P0049,2024-09-24,3,63.33,0.05,23.34,North,Online,PayPal
O008047,C01685,P0025,2024-07-01,1,27.18,0.15,3.01,North,Partner,PayPal
O008048,C01250,P0084,2025-01-26,2,185.31,0.1,13.77,West,Partner,PayPal
O008049,C02277,P0002,2025-01-18,2,1224.79,0.0,2.67,West,Online,Debit Card
O008050,C00523,P0069,2025-08-06,3,30.77,0.0,17.39,Central,Online,Debit Card
O008051,C00386,P0038,2024-06-28,4,323.52,0.0,20.25,Central,Online,Credit Card
O008052,C01008,P0060,2024-07-01,2,227.84,0.1,21.1,Central,Online,PayPal
O008053,C02342,P0052,2025-09-13,3,120.9,0.0,7.76,North,Online,PayPal
O008054,C01907,P0041,2024-04-21,1,93.16,0.0,4.43,Central,Online,Debit Card
O008055,C01302,P0074,2025-11-26,2,18.14,0.0,6.49,Central,Online,Credit Card
O008056,C00754,P0020,2024-10-02,2,797.9,0.0,7.83,South,Online,Credit Card
O008057,C00782,P0060,2025-07-01,4,227.84,0.0,2.73,East,Online,PayPal
O008058,C01676,P0036,2024-05-31,2,250.91,0.0,9.85,South,Online,PayPal
O008059,C00162,P0057,2025-10-04,2,363.62,0.0,3.35,West,Retail Store,Credit Card
O008060,C02172,P0018,2025-11-04,1,159.0,0.0,7.45,North,Online,Credit Card
O008061,C01571,P0013,2024-01-01,2,310.93,0.0,3.73,East,Retail Store,Bank Transfer
